code_modelo,name,code_marcas
4662,C-200 Touring Komp. Avant. 1.8 16V Aut.,39
1547,C-220 Classic/Elegance/Sport,39
3826,C-230 Avantgarde 2.5 V6 24V 204cv Aut,39
1548,C-230 Komp. Sportcoupé 2.3 16V 197cv Aut,39
1549,C-230 Kompressor Avantgarde,39
1550,C-230 Sport/ Eleg./Touring Eleg.Plus 2.3,39
3939,C-230 Touring Avant. 2.5 24V 204cv Aut.,39
1551,C-230 Touring Kompressor,39
1552,C-240 AvantGarde 2.4/ 2.6 4p,39
1553,C-240 Classic,39
1554,C-240 Elegance 2.4,39
1555,C-240 Elegance 2.4 V6 24v 4p Aut.,39
7975,C-250 Avantgarde 2.0 TB 211cv Aut.,39
5500,C-250 CGI Sport 1.8 16V Aut.,39
6358,C-250 CGI Sport Coupe 1.8 16V TB Aut.,39
6964,C-250 Sport 2.0 16V 211cv Aut.,39
7668,C-250 Sport Coupe 2.0 16V 211cv Aut.,39
4386,C-280 Avantgarde 3.0 V6 231cv Aut.,39
1556,C-280 Classic/Sport,39
1557,C-280 Elegance,39
1558,C-280 Touring,39
9967,C-300 AMG Line 2.0 TB Aut. (Híbrido),39
7800,C-300 Anniversary Lim. Edit. 2.0 Aut.,39
5002,C-300 Avantgarde 3.0 V6 24V 231cv Aut.,39
7801,C-300 Cabriolet 2.0 245/258cv Aut.,39
8780,C-300 Coupé Sport 2.0 16V Aut.,39
7976,C-300 Estate Avantgarde 2.0 245cv Aut.,39
7977,C-300 Sport 2.0 16V Aut.,39
5349,C-300 Sport 3.0 V6 231cv Aut.,39
1559,C-320 AvantGarde 3.2 V6 24v 4p Aut.,39
1560,C-320 Elegance 3.2 V6 24v 4p Aut.,39
1561,C-320 Touring 3.2 V6 18v 4p Aut.,39
3802,C-350 Avantgarde/ Elegance 3.5 V6 272cv,39
5730,C-350 CGI Sport 3.5 306cv Aut.,39
4717,C-350 Sport 3.5 V6 272cv,39
3893,C-350 Sportcoupé 3.5 24V  272cv,39
3894,C-350 Touring AvantGarde 3.5 24V 272cv,39
1562,C-36 AMG,39
1563,C-43 AMG,39
7765,C-43 AMG 3.0 V6 Bi-Turbo 367cv Aut,39
7738,C-43 Coupe AMG 3.0 V6 Bi-Turbo Aut.,39
7376,C-450 AMG Sport 3.0 TB 362cv Aut.,39
3827,C-55 AMG 24V 367cv Aut.,39
3828,C-55 Touring AMG 24V 367cv Aut.,39
7620,C-63 AMG 4.0 V8 Bi-Turbo Aut.,39
4663,C-63 AMG 6.2 V8 Aut.,39
5745,C-63 Coupe AMG 6.2 V8 Aut.,39
6273,C-63 Coupe AMG Black Series 6.3 V8 Aut.,39
7309,C-63 S AMG 4.0 V8  Bi-Turbo Aut.,39
7837,C-63 S Coupe AMG 4.0 V8  Bi-Turbo Aut.,39
5031,C-63 Touring AMG 6.2 V8 Aut.,39
1564,CL-500 5.0/ 5.5,39
1565,CL-600 6.0/ 5.5,39
4516,CL-63 AMG 6.2 V8 32V 525cv,39
9679,CL-65 AMG 6.0 V12 Aut.,39
8215,CLA-180 1.6 16V 122cv Aut.,39
7958,CLA-200 1.6 TB 16V Flex Aut.,39
6699,CLA-200 First Edition 1.6 TB 16V  Aut.,39
6965,CLA-200 Urban 1.6 TB 16V/Flex Aut.,39
7039,CLA-200 Vision 1.6 TB 16V Flex Aut.,39
8866,CLA-250 2.0 16V TB Aut.,39
6966,CLA-250 Sport 4MATIC 2.0 16V 211cv Aut.,39
9139,CLA-35 AMG 4MATIC 2.0 TB Aut.,39
8994,CLA-35 AMG Launch Edition 4MATIC 2.0 TB,39
6867,CLA-45 AMG 4MATIC CGI 2.0 TB Aut.,39
9167,CLA-45 S AMG 4MATIC CGI 2.0 TB Aut.,39
1566,Classe A 160 Classic Semi-Aut.,39
1567,Classe A 160 Classic/ Spirit Mec.,39
1568,Classe A 160 Elegance Mec.,39
1569,Classe A 160 Elegance Semi-Aut.,39
1570,Classe A 190 AvantGarde 1.9 8V 125cv Aut,39
1571,Classe A 190 AvantGarde 1.9 8V 125cv Mec,39
1572,Classe A 190 Classic 1.9 Semi-Aut.,39
1573,Classe A 190 Classic/ Spirit 1.9 Mec.,39
1574,Classe A 190 Elegance 1.9 Aut.,39
1575,Classe A 190 Elegance 1.9 Mec.,39
1576,Classe A 190 Elegance 1.9 Semi-Aut.,39
6443,Classe A 200 1.6 TB 16V Style 156cv Aut.,39
6444,Classe A 200 1.6 TB 16V Urban 156cv Aut.,39
7228,Classe A 200 1.6 TB/Flex Aut.,39
3829,Classe A 200 Elegance 2.0 136cv Aut.,39
6754,Classe A 250 2.0 TB Sport Aut.,39
6698,Classe A45 AMG 4MATIC 2.0 Turbo Aut.,39
4831,Classe B 170 1.7 116cv Aut.,39
5003,Classe B 180 1.7 116cv Aut.,39
4012,Classe B 200 2.0 136cv Aut.,39
4202,Classe B 200 2.0 Turbo 193cv Aut.,39
6238,Classe B 200 CGI 1.6 TB Sport 156cv Aut,39
6237,Classe B 200 CGI 1.6 TB/Flex Aut.,39
4064,Classe R 500 5.0 V8 306cv Aut.,39
5033,Classe R 500 L 5.5 V8 388cv Aut.,39
1577,Classic 6.0,39
4856,CLC 200 Kompressor 1.8 184cv Aut.,39
1578,CLK-230 Cabriolet Kompressor,39
1579,CLK-230 Kompressor,39
1580,CLK-320 AvantGarde,39
1581,CLK-320 AvantGarde Cabriolet,39
1582,CLK-320 Elegance,39
1583,CLK-320 Elegance Cabriolet,39
1584,CLK-320 Sport,39
1585,CLK-320 Sport Cabriolet,39
3895,CLK-350 Avant./ Elegance 3.5 24V 272cv,39
3896,CLK-350 Avant./Eleg. Cabriolet 3.5 272cv,39
1586,CLK-430 Avantgard Cabriolet 4.3 V8 24v,39
1587,CLK-430 AvantGarde 4.3,39
1588,CLK-430 Elegance,39
1589,CLK-430 Elegance Cabriolet 4.3 V8 24v,39
1590,CLK-430 Sport 4.3,39
1591,CLK-500 Cabriolet V8 24V 306cv,39
1592,CLK-500 Elegance/ Avant. 5.0 V8 24V Aut,39
1593,CLK-55 AMG Cabriolet V8 24v 367cv,39
1594,CLK-55 AMG V8 24V 367cv,39
5746,CLS-350 CGI 3.5 306cv Aut.,39
3897,CLS-350 V6 24V 272cv,39
7141,CLS-400 3.5 V6 Bi-Turbo 333cv Aut.,39
9977,CLS-450 3.0 TB 4MATIC  (Híb.)         ,39
9978,CLS-450 3.0 TB 4MATIC SPORT (Híbrido),39
1595,CLS-500 V8 24V,39
9979,CLS-53 AMG 3.0 TB 4MATIC+ (Híbrido),39
3803,CLS-55 Kompressor AMG 5.5 V8 24V 476cv,39
5593,CLS-63 AMG 5.5 V8 557cv Aut.,39
4191,CLS-63 AMG 6.2 V8 32V 514cv,39
1596,E-190,39
1597,E-190 Classic,39
1598,E-200 Classic 2.0,39
1599,E-220 Classic/Touring 2.2,39
1600,E-230 Elegance,39
1601,E-240 Elegance,39
6840,E-250 Cabriolet 2.0 TB 211CV Aut.,39
5538,E-250 CGI Avantgarde 1.8 16V 204cv Aut.,39
6540,E-250 CGI Avantgarde 2.0 TB 211cv Aut.,39
5594,E-250 CGI Coupe 1.8 16V 204cv Aut.,39
7160,E-250 CGI VR4 2.0 TB Aut.,39
6615,E-250 Coupe 2.0 TB 211cv Aut.,39
7766,E-250 Excl. Launch Ed. 2.0 TB 211cv Aut.,39
7895,E-250 Exclusive 2.0 TB 211cv Aut.,39
1602,E-280 Classic 2.8,39
1603,E-280 Touring 2.8,39
9551,E-300 AMG Line 2.0 TB 258cv Aut.,39
8781,E-300 Avantgarde 2.0 TB 258cv Aut.,39
9289,E-300 Avantgarde Sport 2.0 TB 258cv Aut.,39
8320,E-300 Cabriolet 2.0 TB 245cv Aut.,39
8102,E-300 Coupe 2.0 TB 245cv Aut.,39
8782,E-300 Exclusive 2.0 TB 258cv Aut.,39
1604,E-320,39
1605,E-320 3.2 Elegance,39
1606,E-320 Avantgarde,39
1607,E-320 C 3.2/ CA Classic 3.2,39
1608,E-320 Cabriolet,39
1609,E-320 Touring Avantgarde 24V V6 5p Aut.,39
1610,E-320 Touring Eleg./Classic,39
3898,E-350  Touring Avant/Eleg. 3.5 24V 272cv,39
5004,E-350 Avant./Avant. Execut. 3.5 V6 272cv,39
1611,E-350 Avantgarde/ Elegance 3.5 V6 272cv,39
5309,E-350 Cabrio 3.5 V6 272cv 2p,39
6210,E-350 CGI Avant. Sport 3.5 306cv Aut.,39
6541,E-350 CGI Cabriolet 3.5 306cv Aut.,39
6033,E-350 CGI Executive 3.5 306cv Aut.,39
6542,E-350 CGI Guard VR4 3.5 306cv Aut.,39
5034,E-350 Coupe 3.5 V6 272cv 2p,39
4627,E-350 Sport 3.5 V6 272cv,39
7103,E-400 Avantgarde 3.5 V6 Bi-Turbo Aut.,39
7262,E-400 Cabriolet 3.5 V6 Bi-Turbo Aut.,39
1612,E-420 Classic/Elegance/Avantgarde,39
1613,E-420 Touring Avantgarde,39
7978,E-43 AMG 4MATIC 3.0 V6 401cv Aut.,39
1614,E-430 Avantgarde,39
1615,E-430 Elegance,39
1616,E-430 Touring Avantgarde,39
5423,E-500 Avangarde Executive 5.5 V8 388cv,39
4774,E-500 Avant. 5.0 V8 4p Aut. (Blindada),39
6211,E-500 CGI Guard VR4 4.7 V8 408cv 4p,39
6116,E-500 CGI Guard VR4 5.5 V8 4p,39
6118,E-500 Coupe Sport 4.7 V8 408cv Aut 2p,39
5380,E-500 Coupe Sport 5.5 V8 388cv 2p,39
1617,E-500 Elegance/ Avant. 5.0 V8 24V 4p Aut,39
4685,E-500 Sport Avantgarde 5.0 V8 24V 4p Aut,39
1618,E-500 Tour. Avant./ Eleg. 24V V8 5p Aut.,39
10001,E-53 AMG 3.0 TB 24V 4MATIC+ Aut. (Híb.),39
1619,E-55 AMG,39
1620,E-55 Touring AMG 24V V8 5p Aut.,39
6120,E-63 AMG 5.5 V8 Bi-Turbo Aut.,39
4245,E-63 AMG 6.2 V8 32V,39
8018,E-63 S AMG 4MATIC 4.0 V8 612cv,39
9644,E-63 S AMG 4MATIC Final Ed. 4.0 V8 612cv,39
6122,E-63 Touring AMG 5.5 V8 Bi-Turbo Aut.,39
5489,E-63 Touring AMG 6.2 V8 Aut.,39
10163,EQA 250 (Elétrico),39
10164,EQB 250 (Elétrico),39
9196,EQC 400 4MATIC 408CV (Elétrico),39
9830,EQC 400 4MATIC AMG Line (Elétrico),39
10165,EQE 300 Edition One (Elétrico) ,39
10002,EQS 53 AMG 4MATIC+ ( Elétrico) ,39
5151,G-55 Kompressor AMG 5.5 V8 507cv Aut.,39
9471,G-63 AMG 4M 4.0 Bi-TB Magno Edition Aut.,39
8499,G-63 AMG 4MATIC 4.0 V8 Bi-TB 585cv Aut.,39
6491,G-63 AMG 5.5 Bi-Turbo 32V 4x4 Aut.,39
8500,G-63 AMG ED1 4MATIC 4.0 V8 Bi-TB Aut.,39
6642,GL-350 Sport 3.0 V6 258cv 4x4 Diesel,39
6445,GL-500 4.7 Bi-Turbo V8 4x4 Aut.,39
4250,GL-500 5.5 V8 32V 4x4 388cv Aut.,39
6468,GL-63 AMG 5.5 Bi-Turbo 32V 4x4 Aut.,39
7040,GLA 200 Advance 1.6/1.6 TB 16V Flex Aut.,39
9329,GLA 200 AMG Line 1.3 16V TB Aut.,39
7397,GLA 200 Enduro 1.6 TB 16V Flex Aut.,39
8501,GLA 200 Night 1.6. TB 16V Flex Aut.,39
7161,GLA 200 Style 1.6 TB 16V/Flex Aut.,39
7041,GLA 200 Vis. Black Ed. 1.6 TB 16V  Aut.,39
7042,GLA 200 Vision 1.6/1.6 TB 16V Flex Aut.,39
7430,GLA 250 Enduro 2.0 TB 16V 211cv Aut.,39
7195,GLA 250 Sport 2.0 TB 16V 4x2  211cv Aut.,39
7767,GLA 250 Sport 2.0 TB 16V 4x4 211cv Aut.,39
7196,GLA 250 Vision 2.0 TB 16V 211cv Aut.,39
9762,GLA 35 AMG 4MATIC 2.0 Turbo Aut.,39
7122,GLA 45 AMG 4MATIC 2.0 Turbo Aut.,39
9350,GLB 200 Advance 1.3 TB 16V Aut.,39
9214,GLB 200 Launch Edition 1.3 TB 16V Aut.,39
9351,GLB 200 Progressive 1.3 TB 16V Aut.,39
9793,GLB 35 AMG 4MATIC 2.0 Turbo Aut.,39
9615,GLC 220D 2.0 TB 4M Enduro Diesel,39
9616,GLC 220D 2.0 TB 4M Off-Road Diesel,39
7508,GLC 250 4MATIC 2.0 TB 16V Aut.,39
7886,GLC 250 Coupe 4MATIC 2.0 TB 16V Aut.,39
7940,GLC 250 Coupe Highway 4MATIC 2.0 TB Aut.,39
7941,GLC 250 Highway 4MATIC 2.0 TB Aut.,39
7509,GLC 250 Sport 4MATIC 2.0 TB 16V Aut.,39
8909,GLC 300 Coupe 4MATIC 2.0 TB 16V Aut.,39
9721,GLC-300 AMG Line Coupe 4M 2.0 TB Aut.,39
7802,GLC-43 AMG 4MATIC 3.0 V6 Bi-Turbo Aut.,39
9660,GLC-43 AMG Coupe 3.0 V6 Bi-TB Aut.,39
8633,GLC-63 AMG 4MATIC 4.0 Bi-TB V8,39
8483,GLC-63 S AMG 4MATIC Coupe 4.0 Bi-TB V8,39
7484,GLE-350 3.0 V6 258cv 4x4 Diesel,39
7485,GLE-350 Family 3.0 V6 258cv 4x4 Diesel,39
7927,GLE-350 Highway 4MATIC 3.0 V6 Diesel,39
7486,GLE-350 Sport 4MATIC 3.0 V6 4x4 Diesel,39
9251,GLE-400 3.0 TB 4MATIC Coupe Diesel Aut.,39
9056,GLE-400 3.0 TB 4MATIC Diesel Aut.,39
7510,GLE-400 Coupe 3.0 V6 333cv Aut.,39
7803,GLE-400 Coupe High. 4MATIC 3.0 V6  Aut.,39
7511,GLE-400 Night Coupe 3.0 V6 333cv Aut.,39
8103,GLE-43 AMG 4MATIC 3.0 V6 Bi-TB Aut.,39
7838,GLE-43 AMG 4MATIC Coupe 3.0 V6 Bi-TB Aut,39
7739,GLE-450 AMG 3.0 V6 367cv Aut.,39
10009,GLE-53 AMG 3.0 TB 4MATIC+ (Híbrido),39
7512,GLE-63 AMG 4MATIC Coupe 5.5 V8 Aut.,39
7768,GLE-63 AMG 5.5 V8 557cv Aut.,39
9330,GLE-63 S AMG 4M+ Coupé 4.0 Aut,39
6446,GLK 220 CDI 2.2 TB 4X4 170cv Aut. Diesel,39
6447,GLK 220 Sport CDI 2.2 TB 4X4 Aut. Diesel,39
4832,GLK 280 3.0 V6 24V 4x4 231cv Aut.,39
5134,GLK 300 3.0 V6 24V 4x4 231cv Aut.,39
6360,GLK 300 3.5 CGI V6 4x4 252cv Aut.,39
10010,GLS 450 4M 3.0 Bi-TB Aut. (Híbrido),39
7594,GLS-350 V6 258cv 4x4 Diesel,39
7896,GLS-500 4MATIC 4.7 Bi-Turbo V8 455cv,39
8130,GLS-63 AMG 4MATIC 5.5 V8 Bi-TB Aut.,39
10011,GT 43 AMG 3.0 Bi-Turbo Aut. (Híbrido),39
9332,GT 63 S AMG 4.0 V8 Bi-Turbo,39
7769,GT AMG 4.0 V8 Bi-Turbo 462cv,39
9740,GT AMG BLACK SERIES 4.0 V8 Bi-Turbo,39
9333,GT C Roadster AMG 4.0 V8 Bi-Turbo ,39
8104,GT R AMG 4.0 V8 Bi-Turbo 585cv,39
7356,GT S AMG 4.0 V8 Bi-Turbo 510cv,39
1621,ML-230 4x4,39
4686,ML-320 3.0 V6 224cv 4x4 diesel,39
1622,ML-320 4x4,39
5035,ML-350 3.0 V6  4x4 Diesel,39
1623,ML-350 3.5  4x4,39
6591,ML-350 Sport 3.0 V6 258cv 4X4 Diesel,39
6124,ML-350 Sport CGI 3.5 V6 306cv 4x4 Aut.,39
1624,ML-430,39
1625,ML-500 V8 24V,39
1626,ML-55 AMG 5.5 24v,39
6239,ML-63 AMG 5.5 V8 Bi-Turbo Aut.,39
4318,ML-63 AMG 6.2 V8 32V 510cv,39
1627,S-320 L Classic/Wagon Classic 3.2,39
10062,S-400 3.5 V6 279cv Aut. (Híbrido),39
1628,S-420 Classic 4.0,39
1629,S-500 5.0,39
1630,S-500 C Classic 5.0,39
1631,S-500 L/ L Classic/ Wagon Classic 5.0,39
8060,S-500 Maybach 4.7 Bi-Turbo V8 455cv Aut.,39
6700,S-500L 4.7 Bi-Turbo V8 455cv Aut.,39
1632,S-500L 5.0,39
1633,S-55 AMG V8 24V 364cv/ 500cv,39
8216,S-560L 4.0 Bi-Turbo V8 469cv Aut.,39
1634,S-600 L/ L Classic/ Wagon Classic 6.0,39
1635,S-600/ S-600 C Classic 6.0,39
5747,S-63 AMG 5.5 V8 BI-TURBO Aut.,39
4517,S-63 AMG 6.2 V8 525cv Aut,39
7804,S-63 Cabriolet AMG 5.5 V8 Bi-Turbo Aut.,39
8548,S-63 Coupe AMG 4MATIC 4.0 V8 Bi-TB Aut.,39
7229,S-63 Coupe AMG 5.5 V8 Bi-Turbo Aut.,39
4518,S-63 L AMG 6.2 V8/5.5 V8 Bi-TB Aut,39
4261,S-65 AMG 6.0 V12 612cv Aut,39
8502,S-65 AMG Coupe 6.0 Bi-TB V12 630cv Aut.,39
7770,S-65 L AMG 6.0 V12 630cv Aut.,39
1636,SE-500,39
1637,SL-280 Classic 2.8,39
1638,SL-320 3.2/Classic 3.2,39
3899,SL-350 3.5 V6 2p,39
5281,SL-350 Sport 3.5 V6 316cv,39
7197,SL-400 3.0 Bi-Turbo V6 2p,39
1639,SL-500 5.0 e 5.5/ Classic 5.0,39
1640,SL-55 AMG V8 24V 500cv,39
1641,SL-600,39
6359,SL-63 AMG 5.5 Bi-Turbo V8 Aut.,39
4701,SL-63 AMG 6.2 V8 525cv Aut,39
4702,SL-65 AMG 6.0 V12 612cv Aut,39
7705,SLC-300 2.0 Turbo 245cv Aut.,39
7719,SLC-43 AMG 3.0 V6 Aut.,39
1642,SLK-200 Kompressor 16V/ 200 CGI 16V,39
1643,SLK-230 Kompressor,39
1644,SLK-230 Plus,39
5935,SLK-250 CGI 1.8 16V 204cv Aut.,39
7398,SLK-300 2.0 Turbo 245cv Aut.,39
1645,SLK-320 3.2 218cv,39
1646,SLK-350 3.5 V6/SLK-350 CGI,39
1647,SLK-55 AMG V8 24V,39
6755,SLS-63 AMG 6.2 8V Black Series Aut.,39
5641,SLS-63 AMG 6.2 V8 Aut.,39
5900,SLS-63 AMG Roadster 6.3 V8 Aut.,39
10684,Spri. 417 F Vidr. Extra L.T.A. Die. (E6),39
10685,Sprin. 517 VAN E.L.P.T.A. 20L Die. (E6),39
10686,Sprin. 517 VAN E.L.P.T.A. 21L Die. (E6),39
1648,Sprinter 310 Chassi Diesel,39
1649,Sprinter 310 Furgão 2.5 Diesel,39
1650,Sprinter 310 Pick-Up Diesel,39
1651,Sprinter 310 Van Exec. 9Lug. Diesel,39
1652,Sprinter 310 Van Luxo/Exec. 12/14L Dies.,39
1653,Sprinter 310 Van Std 12e14L/Luxo 9L.Dies,39
1654,Sprinter 310 Van Std. 9Lug. 2.5 Diesel,39
1655,Sprinter 311 Chassi 2.2 Diesel,39
7125,Sprinter 311 Chassi E. Longa 2.2 Diesel,39
1656,Sprinter 311 Furgão Curto 2.2 Dies,39
5642,Sprinter 311 Furgão E.Longo T.Alto Dies.,39
1657,Sprinter 311 Furgão Longo 2.2  Dies,39
1658,Sprinter 311 Furgão Longo Teto alto Dies,39
1659,Sprinter 311 Street Luxo 2.2 16Lug. Dies,39
1660,Sprinter 311 Street Std. 2.2 16Lug. Dies,39
1661,Sprinter 311 VAN Luxo 2.2 109cv 13L Dies,39
1662,Sprinter 311 VAN Luxo 2.2 109cv 16L Dies,39
1663,Sprinter 311 VAN Std. 2.2 109cv 13L Dies,39
1664,Sprinter 311 VAN Std. 2.2 109cv 16L Dies,39
1665,Sprinter 312 Furgão Curto Diesel,39
1666,Sprinter 312 Furgão Longo Diesel,39
1667,Sprinter 312 Furgão Longo T.Alto Diesel,39
1668,Sprinter 312 Van Exec. 10Lug. 2.5 Diesel,39
1669,Sprinter 312 Van Exec. 12Lug. Diesel,39
1670,Sprinter 312 Van Luxo 10lug.  Diesel,39
1671,Sprinter 312 Van Luxo 12lug. Diesel,39
1672,Sprinter 312 Van Luxo 15lug. Diesel,39
1673,Sprinter 312 Van Luxo 16lug. Diesel,39
1674,Sprinter 312 Van Luxo Lotação 16lug.Dies,39
1675,Sprinter 312 Van Std 12lug. Diesel,39
1676,Sprinter 312 Van Std 16lug. Diesel,39
1677,Sprinter 312 Van Std Lotação 16lug. Dies,39
1678,Sprinter 312 Van Street Luxo 15Lug.Dies.,39
1679,Sprinter 312 Van Street Std. 15Lug.Dies.,39
1680,Sprinter 312-D Chassi Diesel,39
7706,Sprinter 313  Chassi Ex. Longo 2.2 Dies.,39
1681,Sprinter 313 Chassi 2.2 129cv Diesel,39
7707,Sprinter 313 Chassi Longo 2.2 Diesel,39
1682,Sprinter 313 Furgão Curto 2.2 129cv Dies,39
7708,Sprinter 313 Furgão Ex. Longo T. A. Die.,39
1683,Sprinter 313 Furgão Longo 2.2 129cv Dies,39
1684,Sprinter 313 Furgão Longo T. Alto Diesel,39
1685,Sprinter 313 VAN Exec 2.2 Mec/S-Aut Dies,39
1686,Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies,39
1687,Sprinter 313 VAN Luxo 2.2 129cv 16L Dies,39
1688,Sprinter 313 VAN Std. 2.2 129cv 13L.Dies,39
1689,Sprinter 313 VAN Std. 2.2 129cv 16L Dies,39
1690,Sprinter 313 VAN Street Luxo 16L. Dies.,39
1691,Sprinter 313 VAN Street Std. 16L. Dies.,39
8964,Sprinter 314 Chassi E.L T.B. 2.2 Dies.,39
8965,Sprinter 314 Chassi Longo T.B. 2.2 Dies.,39
8910,Sprinter 314 Furgão Curto T.B. 2.2 Dies.,39
8911,Sprinter 314 Furgão E.L. T.A.  2.2 Dies.,39
8912,Sprinter 314 Furgão Longo T.A. 2.2 Dies.,39
8913,Sprinter 314 Furgão Longo T.B. 2.2 Dies.,39
9873,Sprinter 314 Truck E.Longo T.B. 2.2 Dies,39
9874,Sprinter 314 Truck Longo T.B. 2.2 Dies.,39
10573,Sprinter 315 Furg.Str. E.L.T.A. 2.0 Dies,39
10574,Sprinter 315 Furgão Str. L T.A 2.0 Dies.,39
10575,Sprinter 315 Furgão Str. L T.B 2.0 Dies.,39
10576,Sprinter 315 Furgão Str.Curto 2.0 Dies.,39
10577,Sprinter 315 Truck E.Longo T.B 2.0 Dies.,39
10578,Sprinter 315 Truck Longo T.B 2.0 Dies.,39
1692,Sprinter 412-D Chassi Diesel,39
1693,Sprinter 413 Furgão Longo T.Alto Diesel,39
4534,Sprinter 413 VAN Luxo 2.2 16 e 20L Dies,39
1694,Sprinter 413-D Chassi Curto/Longo Diesel,39
6179,Sprinter 415 Chassi L. 2.2 Diesel,39
6180,Sprinter 415 Furgão Curto T.B. 2.2 Dies.,39
6181,Sprinter 415 Furgão E.L.T.Alt. 2.2 Dies.,39
6126,Sprinter 415 Furgão Lon.T.Alto 2.2 Dies,39
6128,Sprinter 415 Furgão Lon.T.Bai. 2.2 Dies.,39
6182,Sprinter 415 VAN Luxo T.A. 2.2 Diesel,39
6183,Sprinter 415 VAN Luxo T.B. 2.2 Diesel,39
6184,Sprinter 415 VAN Standard T.A. 2.2 Dies.,39
6185,Sprinter 415 VAN Standard T.B. 2.2 Dies.,39
8914,Sprinter 416 Chassi Longo T.B. 2.2 Dies.,39
9058,Sprinter 416 F. Vidrado E.L T.A. 2.2 Die,39
9083,Sprinter 416 F. Vidrado L. T.A. 2.2 Die.,39
8915,Sprinter 416 Furgão Curto T.B. 2.2 Dies.,39
8916,Sprinter 416 Furgão E.L. T. A. 2.2 Dies.,39
8917,Sprinter 416 Furgão Longo T.A. 2.2 Dies.,39
8918,Sprinter 416 Furgão Longo T.B. 2.2 Dies.,39
8919,Sprinter 416 VAN L. T.A. 10L 2.2 Diesel,39
8920,Sprinter 416 VAN L. T.A. 16L 2.2 Diesel,39
8921,Sprinter 416 VAN L. T.B. 10L 2.2 Diesel,39
8922,Sprinter 416 VAN L. T.B. 16L 2.2 Diesel,39
10579,Sprinter 417 Chassi L.T.B. Dies. (E6),39
10581,Sprinter 417 F. Vidrado L.T.A. Die. (E6),39
10687,Sprinter 417 Furgão Curto T.B. Die. (E6),39
10583,Sprinter 417 Furgão Ext. L.T.A Die. (E6),39
10584,Sprinter 417 Furgão L.T.A. Diesel (E6),39
10585,Sprinter 417 Furgão Longo T.B Die. (E6),39
10586,Sprinter 417 VAN L.T.A. 10L Diesel (E6),39
10587,Sprinter 417 VAN L.T.A. 16L Diesel (E6),39
10588,Sprinter 417 VAN L.T.B 10L Diesel (E6),39
10589,Sprinter 417 VAN L.T.B 16L Diesel( E6),39
6186,Sprinter 515 Chassi E. L. 2.2 Diesel,39
6187,Sprinter 515 Chassi L. 2.2  Diesel,39
6129,Sprinter 515 Furgão E.L.T. Alto 2.2 Die.,39
6361,Sprinter 515 VAN 2.2 Diesel,39
8923,Sprinter 516 Chassi E.L. T.B. 2.2 Dies.,39
8924,Sprinter 516 Chassi Longo T.B. 2.2 Dies.,39
9084,Sprinter 516 F.Vidrado E.L. T.A. 2.2 Die,39
8925,Sprinter 516 Furgão E.L.T. Alto 2.2 Dies,39
9197,Sprinter 516 VAN E.L. T.A  20L 2.2 Dies.,39
8966,Sprinter 516 VAN E.L. T.A. 18L 2.2 Dies.,39
8967,Sprinter 516 VAN E.L. T.A. 21L 2.2 Dies.,39
10590,Sprinter 517 Chassi E.Lon. T.B. Die.(E6),39
10591,Sprinter 517 Chassi Longo T.B. Die. (E6),39
10592,Sprinter 517 F. Ext. L. T.A. Die. (E6),39
10593,Sprinter 517 F. Ext. L.P.T.A. Die. (E6),39
10594,Sprinter 517 F.Vidr. E.L.P.T.A. Die (E6),39
10597,Sprinter 517 VAN L.T.A. 18L Diesel (E6),39
7399,VITO 111 CDI Furgão 1.6 TB Diesel 4p Mec,39
7400,VITO TOURER 119 Comf.2.0 Flex 9Lug. Mec.,39
7401,VITO TOURER 119 Luxo 2.0 Flex 8Lug. Mec.,39
1695,Mystique GS 2.5 V6 Mec.,40
1696,Sable LS 3.0 V6,40
5310,550 1.8 16V Turbo 170cv Aut.,167
5582,MG6 1.8 16V Turbo 170cv Aut.,167
6868,COOPER 1.5 Turbo 12V 3p Aut.,156
7162,COOPER 1.5 Turbo 12V 5p Aut.,156
4892,COOPER 1.6 Aut.,156
4893,COOPER 1.6 Mec.,156
8526,COOPER CABRIO 1.5 Turbo 12V Aut.,156
5074,COOPER CABRIO 1.6 Aut.,156
5595,COOPER CABRIO John Works 1.6  Mec.,156
6563,COOPER CABRIO John Works 1.6 Aut.,156
8549,COOPER CABRIO John Works 2.0 Aut.,156
5075,COOPER CABRIO S 1.6 Aut.,156
7720,COOPER CABRIO S 2.0 16V Aut.,156
6543,COOPER CABRIO S HIGHGATE 1.6 Aut.,156
5731,COOPER Clubman 1.6 Aut.,156
8926,COOPER Clubman John Work ALL4 2.0 Aut.,156
9981,COOPER COU. SE SHAD. ED. ALL4 1.5 (Híb.),156
6666,COOPER Country. John Works ALL4 1.6 Aut.,156
8131,COOPER Country. John Works ALL4 2.0 Aut.,156
7906,COOPER Countryman 1.5 Turbo Aut.,156
5501,COOPER Countryman 1.6 Aut.,156
5502,COOPER Countryman S 1.6 Aut.,156
7907,COOPER Countryman S 2.0 Turbo Aut.,156
5472,COOPER Countryman S ALL4 1.6 Aut.,156
7908,COOPER Countryman S ALL4 2.0 Turbo Aut.,156
9982,COOPER Countryman S E ALL4 1.5  (Híb.),156
5687,COOPER COUPE 1.6 Aut.,156
6564,COOPER COUPE John Works 1.6 Aut.,156
5688,COOPER COUPE S 1.6 Aut.,156
